0,0,0,0,0,0,0,0,0,0,438.78
0,0,0,0,0,0,0,0,0,0,438.79
0,0,0,0,0,0,0,0,0,0,438.8
0,0,0,0,0,0,0,0,0,0,438.81
0,0,0,0,0,0,0,0,0,0,438.82
0,0,0,0,0,0,0,0,0,0,438.83
0,0,0,0,0,0,0,0,0,0,438.84
0,0,0,0,0,0,0,0,0,0,438.85
0,0,0,0,0,0,0,0,0,0,438.86
0,0,0,0,0,0,0,0,0,0,438.871
0,0,0,0,0,0,0,0,0,0,438.88
0,0,0,0,0,0,0,0,0,0,438.89
0,0,0,0,0,0,0,0,0,0,438.9
0,0,0,0,0,0,0,0,0,0,438.91
0,0,0,0,0,0,0,0,0,0,438.92
0,0,0,0,0,0,0,0,0,0,438.93
0,0,0,0,0,0,0,0,0,0,438.94
0,0,0,0,0,0,0,0,0,0,438.95
0,0,0,0,0,0,0,0,0,0,438.96
0,0,0,0,0,0,0,0,0,0,438.971
0,0,0,0,0,0,0,0,0,0,438.98
0,0,0,0,0,0,0,0,0,0,438.99
0,0,0,0,0,0,0,0,0,0,439
0,0,0,0,0,0,0,0,0,0,439.01
0,0,0,0,0,0,0,0,0,0,439.02
0,0,0,0,0,0,0,0,0,0,439.03
0,0,0,0,0,0,0,0,0,0,439.04
0,0,0,0,0,0,0,0,0,0,439.05
0,0,0,0,0,0,0,0,0,0,439.06
0,0,0,0,0,0,0,0,0,0,439.07
0,0,0,0,0,0,0,0,0,0,439.081
0,0,0,0,0,0,0,0,0,0,439.09
0,0,0,0,0,0,0,0,0,0,439.1
0,0,0,0,0,0,0,0,0,0,439.11
0,0,0,0,0,0,0,0,0,0,439.12
0,0,0,0,0,0,0,0,0,0,439.13
0,0,0,0,0,0,0,0,0,0,439.14
0,0,0,0,0,0,0,0,0,0,439.151
0,0,0,0,0,0,0,0,0,0,439.16
0,0,0,0,0,0,0,0,0,0,439.17
0,0,0,0,0,0,0,0,0,0,439.18
0,0,0,0,0,0,0,0,0,0,439.19
0,0,0,0,0,0,0,0,0,0,439.2
0,0,0,0,0,0,0,0,0,0,439.21
0,0,0,0,0,0,0,0,0,0,439.22
0,0,0,0,0,0,0,0,0,0,439.231
0,0,0,0,0,0,0,0,0,0,439.24
0,0,0,0,0,0,0,0,0,0,439.25
0,0,0,0,0,0,0,0,0,0,439.26
0,0,0,0,0,0,0,0,0,0,439.27
0,0,0,0,0,0,0,0,0,0,439.28
0,0,0,0,0,0,0,0,0,0,439.29
0,0,0,0,0,0,0,0,0,0,439.3
0,0,0,0,0,0,0,0,0,0,439.31
0,0,0,0,0,0,0,0,0,0,439.32
0,0,0,0,0,0,0,0,0,0,439.33
0,0,0,0,0,0,0,0,0,0,439.34
0,0,0,0,0,0,0,0,0,0,439.35
0,0,0,0,0,0,0,0,0,0,439.36
0,0,0,0,0,0,0,0,0,0,439.37
0,0,0,0,0,0,0,0,0,0,439.38
0,0,0,0,0,0,0,0,0,0,439.39
0,0,0,0,0,0,0,0,0,0,439.4
0,0,0,0,0,0,0,0,0,0,439.411
0,0,0,0,0,0,0,0,0,0,439.42
0,0,0,0,0,0,0,0,0,0,439.43
0,0,0,0,0,0,0,0,0,0,439.44
0,0,0,0,0,0,0,0,0,0,439.45
0,0,0,0,0,0,0,0,0,0,439.46
0,0,0,0,0,0,0,0,0,0,439.48
0,0,0,0,0,0,0,0,0,0,439.49
0,0,0,0,0,0,0,0,0,0,439.5
0,0,0,0,0,0,0,0,0,0,439.51
0,0,0,0,0,0,0,0,0,0,439.521
0,0,0,0,0,0,0,0,0,0,439.53
0,0,0,0,0,0,0,0,0,0,439.54
0,0,0,0,0,0,0,0,0,0,439.55
0,0,0,0,0,0,0,0,0,0,439.56
0,0,0,0,0,0,0,0,0,0,439.571
0,0,0,0,0,0,0,0,0,0,439.58
0,0,0,0,0,0,0,0,0,0,439.59
0,0,0,0,0,0,0,0,0,0,439.601
0,0,0,0,0,0,0,0,0,0,439.61
0,0,0,0,0,0,0,0,0,0,439.62
0,0,0,0,0,0,0,0,0,0,439.63
0,0,0,0,0,0,0,0,0,0,439.64
0,0,0,0,0,0,0,0,0,0,439.65
0,0,0,0,0,0,0,0,0,0,439.66
0,0,0,0,0,0,0,0,0,0,439.671
0,0,0,0,0,0,0,0,0,0,439.68
0,0,0,0,0,0,0,0,0,0,439.69
0,0,0,0,0,0,0,0,0,0,439.7
0,0,0,0,0,0,0,0,0,0,439.71
0,0,0,0,0,0,0,0,0,0,439.72
